purchase_id,category
f936ef85-b598-4626-bc81-2773f4f30d50,white bread
b8224a17-4515-43c5-8a65-1db07ab8fe03,specialty bar
7430ee2b-a10b-41e0-9e2f-4d3498a5f309,flour
0f6d2dbd-d640-4e50-a2ea-2f11a2965099,brown bread
fa042195-c125-4f88-ba8b-a447ff780302,other vegetables
f188ee5b-bc89-4b81-bad3-778f2c56bfa5,bottled water
79c6def6-3f67-4d96-901c-74c023859c75,hamburger meat
22e3c97d-39d6-486d-a6e6-fc9742d9af82,soda
9ef1a9f3-661a-4127-9bc8-016dbeca4d83,whole milk
c5f9ab7c-605c-4353-99e2-64da33329099,waffles
440aafcc-7e72-4db2-8304-e10c2cbda065,whole milk
650aeb45-a453-42af-a5de-57f6de384d0a,root vegetables
6a359f71-498b-4a4d-aa5a-8d5858cc37e7,whipped/sour cream
2fe04ef5-636a-471f-b876-cb9fa03666cc,bottled water
7e35a0a2-c7f0-4661-9335-fc0daf83fb4c,brown bread
cbe71d26-eee4-4adf-a1ee-a314366d24e6,dental care
35fd24a6-c7e6-4ccb-b861-686e82806be8,whole milk
27dae1c4-e406-4ce5-9967-903e1de13bd7,whole milk
b77e7be1-d535-4e1b-9e1c-99dc35de78d5,pet care
af1442a4-b83b-4230-aca1-071c7dfeaa8b,brown bread
5551bbcf-144c-432d-ac8e-acfed23c21e8,bottled beer
e50468d3-1bd4-43c0-ba32-ef881a4f3199,pastry
548f592d-9f9b-4a18-9d43-56f720d0983b,hygiene articles
4755b74b-a7dd-42aa-be0d-2a054928706f,pip fruit
d736fb5d-b164-4a15-944f-0a18161d586c,brown bread
70f15974-a49c-41e8-a64c-3aa40720dbd6,frozen meals
ef2e2f60-1b30-41cc-805a-96337ea9bf47,frozen vegetables
210b2eb4-1a87-4236-9688-5097a6536a10,coffee
1ec92cd2-4247-4b45-be5a-6f719dca2b81,cream cheese 
3f0b6b12-3141-454d-8214-cc15cc59e2a1,chocolate marshmallow
90a06e29-4aaa-469d-93f6-497e10e92f85,pasta
117df0b1-108c-4862-9deb-95a6e0da4ff1,salty snack
56d4c396-47aa-4dd9-8b92-96e5855da1a7,grapes
d36cb306-d677-4a1c-a0cb-7df24ba887c4,candy
de0da732-060c-4368-a1f2-a8a4df328ed4,pot plants
d45298c3-d30a-47be-bcc2-b62790e1520d,chewing gum
2fcb3ef8-95c3-44b5-ae90-00263d40b35e,cereals
ae23e886-7cca-4d7d-b8ab-dad517f49f9c,dog food
b5026c89-11a4-4ee4-8c82-0fd2a0c40c6b,UHT-milk
74e8177d-2644-46d5-a75e-31201dc2c14d,spices
99f69df1-feb7-407b-8306-51b5d67d72f1,pastry
a2fb63e2-d8b7-4797-82f0-fdc5dc6144d5,napkins
8c614efc-ba8d-4d9b-88d2-f786386efafc,whipped/sour cream
0696bb3f-d2f0-49e2-8958-704a36f9823f,popcorn
38f41f7d-38e3-4582-8ec8-dbecc03ac59d,cat food
28e0efae-c97d-4cf9-8b91-6aa04160360e,shopping bags
7962399c-02f5-461a-9d1f-8771f0837f02,coffee
33361c29-780f-4f6e-ae81-6c0f6e906027,whipped/sour cream
3ebcf67b-cdc7-404d-997a-0e6412c92e3f,dessert
e3b1e858-6d8d-4bd0-ab5d-d629334e2993,whole milk
dbfa90e2-db44-4932-a92a-17cdaa3ffd89,soda
77d25a83-2acd-4547-aac9-4e9230272e42,chocolate
a36ba863-33bc-4f00-9cd9-7491397c6757,dessert
b6e0daa6-5071-4215-9d9f-e4a683b75801,newspapers
1c6f9e80-0897-4e8a-aead-36e59586bbcd,pot plants
d3298d93-6d6c-4553-a1c9-47c1e03b81a9,mustard
e7d37cd4-c4ca-40a1-abd6-baadbcb5fa6c,waffles
7d38450f-b697-4e8b-82d2-db4950eec9d6,other vegetables
f14b2472-e382-430f-8865-44d0d2ccc8c8,whipped/sour cream
f5909885-5648-4799-be75-0397f7917a80,rolls/buns
9a0ce2a2-e098-4e47-a44b-572806df2f7a,shopping bags
9ab3fe6d-c49f-4f20-927d-5034ded4e509,whole milk
b9cdf761-0498-4c76-8cbc-af49b8ba00a2,coffee
3e2ab9d5-6c16-4ce7-b455-e3980e6b6b0a,domestic eggs
e022fa14-70a5-4cc0-8dd2-20d2c418df3a,processed cheese
3b341112-a7f6-4878-9332-20bb2a3971c8,shopping bags
2ccd5be0-c02b-4873-811c-4db43dfedd7d,yogurt
a43ebe1f-9beb-4af5-813a-ebe5afb6e502,soda
c86d8384-89e6-4119-9318-d50ca8eb1bc8,root vegetables
c40cfc67-ad59-44d0-8827-7c0d67cfd95e,whole milk
172dfa69-4eb4-47ae-86a6-ae13a9ebe808,yogurt
49eb5f47-bdf1-4eec-b52c-0e0f552faf5d,yogurt
d639fc8e-6c01-4a0f-a4f1-0f658ffc5310,other vegetables
7fe76db6-ff82-41f1-b798-dbf5a298faa7,ice cream
d946f423-7ba0-43c7-94bb-707a48deccf4,canned beer
ff607c36-2352-48a9-b43b-df0dd33fb716,grapes
faf47c84-e342-4460-acb8-cf010acd7789,whole milk
224312e5-bc95-4d3f-82aa-e5d80e08aeae,newspapers
9dcd3043-3fd7-48b4-8465-eb1d358af41c,newspapers
32652e13-1fb3-414b-bdcc-4b772ba27695,rolls/buns
47c40750-f767-4a58-b4fb-1a0f9cdf7bfe,tropical fruit
9afa10cf-f5da-412e-85d3-aa9456c542e0,chocolate
4a3b7863-df03-4db6-9314-788824e00ab1,whole milk
1630b24b-a0d3-4650-a719-b99b46662b22,bottled water
bf1be676-baf1-4e72-b1b8-356efc2b9dd6,whole milk
c81df8ab-cbcc-42d7-a655-3b156f50c680,dish cleaner
f822282b-cc86-472e-9728-52c817a11e03,yogurt
e3b0a7e0-13fc-4e67-9b31-3fa9bc1a1b20,whole milk
63b6515f-1d48-4ae6-b4f4-c4ccc93d4b10,onions
3d909f08-f607-4f01-8222-dceed58ab0e2,margarine
24385fe1-06cc-49d6-885e-e169766b7fbd,processed cheese
cf2a9979-0253-466a-abc9-1a5aa8433230,salty snack
f82b24b4-6608-45e1-aa00-891bdf27c973,soda
e814c5d2-25ee-42e2-baa3-50d131a44a72,margarine
598b79d1-829a-45f9-a06f-0665bc19ff92,prosecco
57f0a0dc-b7e8-42da-88e1-487fff788aae,Instant food products
fab909b6-6e4f-41d8-9a3e-ca936c2cd8bd,hard cheese
5665878b-ec44-4982-9300-ba8ec0a307f8,other vegetables
4cc1be54-623b-40db-864f-74af99339841,napkins
16a626d1-e377-4dd5-9773-6e1e5d0eb981,bottled beer
8fd01522-da4c-480b-b9e4-a4905035360c,citrus fruit
85bc936a-40db-4d1d-b3d6-f73e78cf9d29,rolls/buns
bff2053d-3abb-4ca7-8617-4074840d3e6a,newspapers
bdbfdaa7-4a28-42fd-8414-030fa8cf8b3f,yogurt
67347890-d9b5-41df-b919-2c2e027ebef8,processed cheese
2b154a38-73ff-4dc2-bc86-62a90435057d,bottled water
a058c5e5-5e0b-4836-bccb-8a06689a8540,sugar
a3b4ac5c-fa48-4e43-a6c5-aac8ce06f57c,bottled beer
4347b851-e4e7-4545-aac0-f5ba47febcf9,onions
0d289e5d-c94f-4319-9cd1-7efa532156d4,specialty chocolate
c9caa860-7535-4dc2-ad84-4295d25b1e2f,herbs
540f0303-876d-48cb-af6f-685c0be4715d,flour
afacc54d-2fd7-4c1f-bad8-c552f35731a5,bottled water
6e963b74-8cc8-4911-ad14-247a762e8857,oil
15d15ab3-1f0f-4e16-aa37-d45ca828f79d,domestic eggs
f6bc0bdd-8dab-4228-b484-090b185ec477,whipped/sour cream
7ff6a2f1-9391-4cee-a3de-e0934d78e69d,canned fish
2477e595-64fe-4a87-852b-8a11ef54aefb,citrus fruit
913bcbb9-b1d8-470c-9047-0768edc0a933,UHT-milk
e45790fc-2f38-4fd4-a4a1-75673d78bd3f,grapes
b2ecc7ed-05a4-45f4-80e9-5ada9bff3fd3,long life bakery product
1524f7d6-77d4-44da-8770-016ad818613a,frozen fish
c1baca66-7240-445a-aeb0-f8411da4f6f3,shopping bags
3ca23302-73ee-4817-9d4e-24302cc6f83e,curd cheese
b102d1d3-3a36-4333-ac5d-9ff106fa5d41,newspapers
fa30b194-632a-436d-aaf7-2b574c64392a,yogurt
a6f57865-9921-4477-90b2-cd868c3239ba,soda
8b774e5c-13b2-4b23-ad1b-39e0bdad12b9,turkey
84205e8f-2f69-44ce-a1cd-bf140c3c024e,herbs
4b60b813-5cc7-43ef-bb05-71d3221cb779,yogurt
013c6d5c-bf58-4ed2-bc03-577199f44500,yogurt
57d35843-0ad9-4660-bdc6-a236532a2528,whole milk
d94b4241-2746-47db-ae90-3094d660afa5,canned beer
74755f9b-f1b4-4867-868c-78f6882ac93a,seasonal products
a4234795-22ea-4474-8358-8dfc798ac47e,curd
14454a22-9f7d-4334-a1a4-8528c97d7f7d,ice cream
650f1090-54d4-4ed3-ad6f-13c1908e0a45,white bread
540aec95-0efd-43df-8726-22bbb487a420,root vegetables
2f2be486-ebb5-47af-9930-87f207f753dc,specialty vegetables
19a3ced2-6edf-43e5-819b-0193ea0dfb81,cream cheese 
26b53231-e933-4519-823b-f6d530cf6baf,bottled beer
bfc05d1e-6cb4-4e15-909b-95890813053b,other vegetables
1f8ac429-f0d4-40d3-8161-90e34ada3c6b,frozen meals
e36af808-39c8-4111-8668-58f95e81ebee,sliced cheese
1b968e25-3ae9-4368-b714-6e93b1a50cda,spices
dc2097ed-a2d3-440d-8935-1cc3453362d7,soda
ac5bd62d-dabe-4036-b705-15bf0d0ea77a,whole milk
d94ba2c0-dcb7-4b97-88eb-aa3920efd0c5,specialty fat
ef54b853-f0b9-4e7f-b87e-777c47a7670f,root vegetables
ca2b6d1e-f410-44bc-800f-1a4817a51bee,root vegetables
704b52a7-1889-4ffd-8e20-28ce1380e437,semi-finished bread
e9fe05d0-513a-4036-8014-ddd19412b7cc,rolls/buns
eda334a9-46d7-4895-ae2a-86ff1ddd5f83,yogurt
c1906fb6-27ef-4de6-a539-de23db7ab691,coffee
dbb5e8a7-f932-46ee-b73f-c175ffbb5543,newspapers
b8128172-8e6b-47f3-9d16-00ea8fe071f0,waffles
9ecf7b58-0e62-46f2-ad20-57155adc91c2,rolls/buns
787070a6-4607-4b8a-99f9-23ddbad811cc,white bread
8e2b3ad8-b9e8-4015-be4e-105edaca9f8a,whole milk
c915ecbf-6259-4bd8-a37f-3a70d5043313,root vegetables
7ed87a15-6250-4ab8-9ea2-70ff9f22fbd9,red/blush wine
8326e066-f5b5-4e4c-b033-3c53c4b1c49b,other vegetables
de93cae1-a73f-4d67-b1d0-bc7eaab0ac0a,cat food
0993fe1e-be85-4b19-994a-f3bb631606f8,brown bread
3db4962b-7bc3-4a10-91c3-f09043e0a205,newspapers
3c159c66-2154-4635-9e26-f396f163ce39,coffee
bf20a972-8def-438b-9022-1cc1b0d35c82,root vegetables
ccedbe0e-e729-4ca7-9e7e-4b01b0086d8f,citrus fruit
ad757210-109c-44b5-bf27-16dfe48163b2,sugar
399c29de-dd05-4537-8a8b-6c8043999c5f,whipped/sour cream
e3a86c17-4afb-449a-8326-adba90e5df2b,brown bread
f6495eea-f66e-4fb3-af17-ff6454db29fd,butter
194791aa-8be9-44a4-aad4-a65516ae4a3a,bottled water
94e1683a-e7b9-4d72-b908-d1960a5f5344,whole milk
166a6534-04af-408a-ab31-844bdc3a01f6,berries
49823858-4d77-4edc-a7b2-2cb8f5657cf3,butter
62c36152-6fdd-42e3-8e56-5f18ffb443af,domestic eggs
152e3bf1-9483-4555-9a1f-5db3b0bbdbcf,soda
79343aca-711e-4b05-9f0d-2cb55f5d2169,hard cheese
28fc59a4-e8a3-44e7-bdb3-04f0dc70c57a,butter
fff21986-0abf-4087-b9d3-21f0dd9aef9d,soda
c2caa5ee-bd02-47e6-ae6f-7f1f121bebaa,citrus fruit
0bf0c4b7-bf34-48d0-ad1c-10852c48a156,soda
45132947-6cb8-4f42-ba38-63b771c62fa4,newspapers
3b921d73-352d-4aa4-beef-b824b6a5587d,salty snack
340d912b-2747-414f-9c75-af979b50f4c9,grapes
a7f0b18b-ae45-4f72-a28d-b4d02dc9d31f,rolls/buns
60c90e25-e31b-43ab-8f2f-8c2a3b7c15db,butter
5f1e3b50-cdc2-4b37-b185-a2209ffde6c3,candy
0522596d-e892-42e2-b677-7eb64f11d8c4,semi-finished bread
39bca224-e96e-4ee4-af40-686fb77520be,domestic eggs
67d601bf-8276-404d-afb4-e6eee7f97282,newspapers
53ee3747-5ccb-44a2-9782-c6c9cb218b63,whole milk
b1c3bd6b-75d7-4ccd-a078-716edc299cd9,rolls/buns
7e1a2aa1-034e-4774-822c-762d3ed7a7d5,whole milk
41ee4a1e-5737-413f-9496-81bda44208d7,pastry
c09371ca-5503-4cf2-a451-ecd28550c6d2,yogurt
b2030686-22d4-4bee-a5bf-2e269a0daa2c,misc. beverages
127db4ff-c564-43b2-af23-7677e66a9ab9,bottled water
253b81ef-0fb9-43aa-9257-a3085097a18e,whole milk
c438f5c7-e1b8-4b8c-b5cb-758fdbc9f79a,butter
b0819ef3-08ae-4f91-a426-a0cf6d58ae16,candy
f253dfa6-1f3a-4eee-8c6b-445c4d2523aa,bottled water
057b7448-0a59-4c54-b6c1-a0b13d0a306b,napkins
29b15812-60c8-4397-b3da-ec5288ae0e23,soda
e8d6d565-3364-422f-ab49-7e4c2b855994,curd
735fa56d-824b-4b47-92bf-0d9fb19dda37,root vegetables
0b6caea5-e1fc-4fa0-857c-56d15d71604f,brown bread
03b11a84-cb2a-447c-955f-fdf39ed8f73a,bottled water
80170e39-6410-4081-bdf5-9fb1b40bcf2e,butter
fa5d5d0b-0b08-4d4f-9a04-aa30f2b781ba,soft cheese
c443b58e-362f-45cd-a0e1-b0f598e638ef,instant coffee
c9e1ae6f-6460-4ad5-9878-cd776cc13557,brown bread
7794d2b5-0013-4e3d-9964-bbd3a36acd18,fruit/vegetable juice
40493d53-46fa-4bcd-abbb-ed6242c679e2,dessert
2a6fe8a9-7ff7-4f5e-a684-f1561016e6fb,long life bakery product
d464ed22-edf6-4b6f-a0fa-987c4768dd86,rolls/buns
993fea26-fb91-441e-8bf1-9e92078f983c,margarine
51cf202d-df18-4626-bc52-ea4f266c0658,salty snack
f69affa3-fa39-4351-bb83-c0eadfa4b511,newspapers
021de429-aeef-4240-999c-89de61db26df,shopping bags
a71ec192-935a-4f05-b1d8-aed9faf1197c,tropical fruit
5b068b8f-06b5-473a-89bc-ac8013eb08c2,other vegetables
3fa71fb9-692d-4e60-8666-c54b6f3fa65c,canned beer
981749a5-ba23-4d8e-8ba2-5f724e2e57ce,other vegetables
ff5e5828-8bd8-4bc1-828b-1e19dd8ef4b0,margarine
5e2a05d9-7a5a-49e3-80d5-fbe091c4f642,butter
05f44baa-fa86-44e9-91ad-824c108e1206,whole milk
e936f9d7-2c04-4999-9f31-2e19a7f50b97,frozen vegetables
eec7f867-af6e-4a09-a00a-ace4a9eab797,long life bakery product
71594ac2-90cb-44d9-aabb-732e2e8c46a4,pastry
6d28acd6-2b67-43bd-bdaa-9b0f6155849e,pip fruit
98922a49-5f47-453a-a673-b0518c49ca53,chocolate marshmallow
787fde4c-6445-4c02-bc43-2997a188d935,other vegetables
75546a6c-8d27-41d9-a104-a097a9a995d1,domestic eggs
478c4e0a-ff43-4070-b8a3-a3fd268beace,berries
91bf0ada-5155-41f3-8041-2e75fbc3d2b1,grapes
f5016a39-9355-4082-aaf0-e8a1a919868d,syrup
6747f7a3-8609-4107-9004-b599570ee8c9,frozen fish
34ff6cf3-968f-44e4-a3ce-74088c97343e,whole milk
abba27b3-ef38-4949-8840-29cfc631569f,whole milk
22ba20e4-d79d-4dd0-b27a-2e0e9323de74,canned beer
66621fd0-8c09-4a08-b204-69b739ac3ed3,margarine
7e543679-e9c8-4e4a-b13d-0a3372e4b5ea,root vegetables
956ec79a-91ae-4379-96da-fd65fc1851ad,rolls/buns
8daa2942-2c92-4ef6-84d2-2b41bc817e76,other vegetables
6409bf1a-296c-422c-a8d5-1d6ebbc2d748,whole milk
d590a51c-f3c3-443d-85e2-375c02360910,fish
60f6b684-f0b3-4a20-86ab-0643274f3b6c,pork
21911f5d-f9e7-4a82-8240-e9df1318ad84,pip fruit
50da3f73-4d38-4e79-9376-7193989461b0,soda
71b84745-f97f-4f64-bf9a-df1efc9c47a7,other vegetables
5a8f319d-cfb3-43c9-b00e-4db3c8531a03,root vegetables
44cc27e7-a8cc-48e2-932f-6aa417c01bd9,grapes
47815842-8f30-4f23-8d17-cf97daf4b5c3,other vegetables
e379a25a-85a0-4019-8d33-06109a0c5362,domestic eggs
e5055c88-d276-429c-b092-0b7207719e78,curd
7af28a05-00c5-4c9d-b29c-edcb9d886cdd,root vegetables
ef4601e5-e3d1-4fdb-be4e-e816b28b357b,yogurt
d0ebfb06-6302-48a1-a5ae-2efb47979018,root vegetables
9cc9193a-f8fe-4c9b-b8cd-6ffe6647997f,pip fruit
4f920695-9cce-4e24-975a-e2dc02b83a3e,flower (seeds)
b115824a-62a4-4027-9d81-b30c126e392d,whole milk
484a728e-5568-4a38-b775-ebac765527e2,sparkling wine
6fd5f12e-199f-4b41-8607-ee00e609134e,other vegetables
f1f044f4-2360-4de8-9ef0-7c8087e44917,fruit/vegetable juice
0e68ddfc-03d4-4549-8b92-fb408af23f34,herbs
4a931b4b-c3d2-465e-96e7-ec6a5680d18a,bottled water
ff9c2c60-5ee1-4606-838a-75a606f04256,flour
878d1d5d-0844-4ff8-b57b-1d9e9621fa02,bottled water
489ed59f-3765-431f-89d0-7bf1108403af,other vegetables
c6f0ef99-fc21-460d-94ae-761206f462e1,baking powder
abebb9f6-14cd-4bba-befd-b6c2229cfb62,yogurt
50a1512d-38a3-4261-bbc6-8026eafb507e,butter
0c7cc5bf-d01d-4e7d-8641-5e4c4c5fc2ff,whole milk
b6e296ed-cc64-400f-b0e0-19001cfe4290,ice cream
4c1afdab-ac01-4c3d-92b1-95ff8a402b6d,other vegetables
2e51a3d7-2433-4f1c-bd21-47c95765a2da,shopping bags
4799b78a-7edb-4854-9c2a-c12793583d5b,berries
37fc6f41-4e8d-4d6d-a73f-20cfa79f9980,pip fruit
b52ad90c-8d85-4d91-b8b4-1f668f854bac,nuts/prunes
0d1ce8cc-3176-4e85-9471-3592873c2657,chewing gum
b26b4fef-ca4e-4764-9266-89c99cd9ccff,brown bread
15f385ab-6c68-41b0-8af6-a723d0c1139f,margarine
2521a96e-b574-42a4-97ba-c0b258e22c18,dessert
2f97156b-b5a0-4fd4-9acb-01f4ad0e0f1f,fruit/vegetable juice
6d0b8267-518c-454d-93e8-e53d9d78d592,bottled water
49d1e250-97ef-4521-a7b8-d95a1dffee94,rice
c2c772d4-5ea9-4a20-a049-33052b5d9e8f,berries
936b8453-3fc7-4c58-8346-a3ebafa42ce7,other vegetables
1bc5c4d7-30ae-464b-85dc-4eee27e091ac,bottled water
14572938-5525-4a32-90f8-838aa9ce80c9,specialty chocolate
1d3facb2-46d9-4151-89bc-fe515e3086ab,bottled beer
0867fb77-451d-46e3-83fa-842292d728a8,bottled water
f74ea0b3-3981-4b72-b36d-57c60802599c,packaged fruit/vegetables
7991b30c-94ab-40da-936d-f3c8a4bece1b,whole milk
e9d93a84-e986-4409-9ae2-8227cf8dfa73,other vegetables
c26196f2-5f1d-4dfc-88bb-e687890014de,fruit/vegetable juice
3b3eaccd-f936-44c7-983a-bd7722245528,yogurt
3ea87da0-77be-40f5-b5c4-5101012d833d,pastry
2773c0cc-fd78-4e5b-a9fc-f7fcf4549b15,domestic eggs
c642b124-742b-408d-bded-25a9a10083ea,bottled water
c3571969-a40d-4e38-bb36-d5d73cbc4ed5,other vegetables
7dc787a5-4950-4c66-bf93-60d923aa9356,soda
1a38e833-f1d5-42e7-bc23-f337ce227784,pip fruit
8476997f-c613-4cfc-b468-af949ef0e4ba,fruit/vegetable juice
82666523-fc17-4580-95b7-1509030fe353,berries
722b95ac-978f-4330-ac2a-a55da5c7e90f,sliced cheese
94c03e86-b260-4454-9ce4-81d99aefb3b1,coffee
4067a4e0-c3ed-451e-b43b-bb25b4230b01,napkins
7ac913fe-3099-42df-8ad9-cd0089be2bed,soda
e7390cac-a9e4-4f7e-a012-b4eb64f76c85,rum
0cc87859-4de2-41b2-8c88-0855fa4aa96e,berries
1c47eea9-3e70-4b78-b8cd-893e21a8647e,cat food
f8ae7d8d-747e-4166-97c4-8ac315f884bf,canned beer
42b2b8e8-1eb7-487f-ba5c-2af0211a1a58,other vegetables
730e4c99-a515-4625-bfd0-2cd17031002b,rolls/buns
744a46bd-f948-4b7a-bbeb-5eaf50add7ff,chocolate marshmallow
c7fbf35b-3336-413f-ad14-3068164c5109,butter
a20ce544-dd97-4f75-9a01-5d7b2ce59ad4,salty snack
b0f057b1-7c41-417d-af13-43bbf4e57b9f,tropical fruit
f6540677-e978-4355-bb09-33c3554ea13d,canned beer
57c6a754-4212-4acc-bfb0-25a99572ee72,red/blush wine
d58d5b61-c13e-4626-a684-c5b8169db897,semi-finished bread
0c444933-9c72-4a27-9969-e7ff057d73b1,UHT-milk
25aa09fa-7abf-4b77-889f-35dd76127200,canned beer
30e41056-c614-4b00-89fc-0b3959a63527,semi-finished bread
6d05ef32-4217-4f03-a75d-d0efd3823c26,shopping bags
0e2e79ce-3661-44ec-9129-b4c141d50276,yogurt
f5e1ccab-2661-4b76-8e8f-3b485f6d0a15,whipped/sour cream
356edbbf-7cf5-4c4e-ae9a-ed8bec8ef4a4,whole milk
e42552ff-246d-43f6-9fd9-0561860cd832,whole milk
d74bac9c-31a8-437a-9d91-56f29007b81e,newspapers
d310dd69-9261-4752-bba5-b397a77f9e57,canned beer
c67ba76e-76b9-4389-b37a-7612f9a1808b,margarine
f48418d3-65e6-4fef-bfff-7b43c1d64aea,butter milk
fbc5b184-df47-47a4-9f02-445898963108,dish cleaner
8eeb3bce-cc65-437d-bcf6-d037a92cf1af,butter milk
708fa25e-17fa-4b4e-bbde-d866125a439e,curd
e6ad7b22-c68d-4645-8d58-959708595bb5,root vegetables
a48831e9-6acd-405a-b982-305a93cf6ac6,onions
eed9fc1d-7e3d-41ec-b6f6-17cee7cc4521,soda
64f05b7f-67f3-4f8f-8cb0-96dd10d2a84d,brown bread
364937dd-1bf6-4376-8a29-f7aa914580bf,other vegetables
0fedba3a-ba7f-4e43-a489-21a18718629d,salty snack
36d5fdbc-e72c-4161-b33b-76d89dcb2bfd,tropical fruit
7ff87124-f10d-45f0-8293-f4b02b71cf99,other vegetables
c0e896d5-0333-4b6c-bf20-4f40f0478632,hamburger meat
0bc9ab45-d975-49c4-b350-4d070629e727,salt
3530aacf-d6a6-458f-ba5d-564daeb72650,whole milk
e59f4a51-f149-40ac-bc32-6653e22c81d6,fruit/vegetable juice
9749aa5b-3858-4005-aca5-d6b39a01e2d5,shopping bags
8fa73802-16c3-48e1-abdd-414ea3d1106e,whipped/sour cream
c56e9503-857c-4fb9-a323-b6369f0a3ff3,long life bakery product
7dbf5977-8df8-4917-95b2-65ccad11a300,rolls/buns
19371370-fb9b-4cd0-b209-10ea7f7ce822,berries
0abe9ba1-6ba3-4501-b7e0-5776c9654971,whole milk
81c865ea-eb8a-45f4-9f87-6b4b054b6c45,rolls/buns
3a1c13b8-0764-4ccc-92fd-e5f879acf3e6,root vegetables
b9034833-7b24-4b53-8528-13f1b4a9629c,pastry
611c6c32-1613-42c9-9fce-0d444d19d2e0,soda
dc46d970-dfd6-43b5-941a-122a01bc8955,white bread
c2dcb3f3-01e0-405b-93f8-3eed153b3932,pickled vegetables
af6231ff-5f8d-419d-a23a-966fcfe70e41,rolls/buns
c0c7521b-13af-4450-a41f-02efc1a3f4ce,white bread
eef10fcd-c190-48ac-8315-142d2eb25fc5,sugar
70a376c1-236e-46a5-b026-0a4576635921,pastry
0591cf13-07f5-4b03-94cb-77d0d7deccf1,yogurt
27cc4384-f86d-4731-9420-46114942aa86,yogurt
29466854-50de-4dee-be57-414c2b741210,bottled water
56998d18-8506-4180-8868-b8e8c2b495ed,butter
06ecd344-4b03-4618-b55f-fe6fead399ea,specialty chocolate
5195879b-5f9f-4c14-ad0e-c9386f0b950d,citrus fruit
a50fedf5-e231-4bba-b7b0-baec82e300d5,butter
123f8e70-8c0e-482b-9964-ba65ae665b4b,cream cheese 
108b5f7b-f5a0-4fd0-94c0-04486d733861,whipped/sour cream
444f40ff-8bee-4681-b6d7-1ab7c7e5ca45,salt
1b5affed-ba43-456d-9f3b-56c4ae69c495,other vegetables
b2eeaedc-330f-43a9-97dc-4af8fbe192b9,whipped/sour cream
a92eed49-007c-42d5-9fa8-cc673edfb469,soda
135eb2de-6545-4cf6-b259-a6056aa4710a,whole milk
cbbd7a51-75b7-4000-a6d3-74829b5ada28,yogurt
36e07409-0576-4641-b47b-6fb89f813eac,soups
fa427482-b0b4-4a05-a8d5-6a64daab9d8b,dessert
0af52530-6f04-45fe-9736-afd1ea758a16,male cosmetics
adb10d66-49cb-4ecf-80e4-ce967357ac14,tropical fruit
87b56b1a-fc08-4900-b8a1-c36fb1496781,dessert
a243a9f9-500e-40da-a6e8-86632e0f6d06,newspapers
76109f3d-08e0-4fdb-aa76-72dbee74b9c6,pip fruit
f4ec3545-8f6f-45ac-b18f-6cd388be5a2e,yogurt
3a9cb38c-b357-4493-ab27-d595c9dce912,pot plants
c6706a70-c562-4668-8c7f-c1fa78b818cc,rolls/buns
ca0b1bbd-7472-4e7f-9d76-167027019d01,other vegetables
30b36245-b1d3-4b85-977e-8300ccac590a,pork
059ff23d-2a33-4ea5-bd86-5c07d801ec46,yogurt
0a25dab7-34f7-43c5-9063-8148def347db,canned beer
da4ce89d-e6e7-46e0-9149-d0de622da4c7,domestic eggs
de5c260f-c63b-4ebb-a8e9-98934792b479,frozen vegetables
70fdd6be-f5f1-44e7-9512-badd0f6a6e3a,cream cheese 
a0f9a362-9679-4367-abb2-787d7aee7b29,pastry
ecf7424d-cba1-4383-9057-7f0d536b8474,frozen vegetables
3bed1440-eda7-40fc-a831-1fdc9f3815d3,berries
603efbfe-30ae-4c71-a5a1-dd6227945815,cream cheese 
4b5e84d9-3346-4842-9c44-0eb3ebc01b47,rolls/buns
c7edbcda-cae1-498a-95bf-32fc911fd908,whole milk
80b99038-341e-4496-8230-5303514308cb,whole milk
a44f406e-462c-4437-ab30-0968d109c8ce,whole milk
94bf91c0-c1cd-4945-aeea-ecb36b764c0d,UHT-milk
861ea0e0-0665-45a0-904c-3dc8e1e791e1,soda
8f421ef1-7a60-4860-9aad-bd123721f555,butter milk
8b8f1072-df5d-41e7-9e77-13bd4c27d95b,whipped/sour cream
291d4d5e-0734-4a81-846f-a4fd1dee4a95,baking powder
1d59207d-ff96-4eb6-85f9-c93cea308cdb,napkins
1ff927e0-f0df-4632-b493-117de7d6cdcc,rolls/buns
aa8d38fb-e5ef-429a-be2c-3887e29b8329,beverages
aca20b14-2f91-47d4-93f4-4602b079ac03,bottled beer
a62e74f7-2e33-4eef-88ff-25de922e6e6f,whole milk
c7a6fb85-7b51-4e8f-ab79-dffcb92e7226,whipped/sour cream
703378d2-8af8-4475-836b-ffdfcd915e0d,frozen vegetables
a33e0b1d-814e-4b8e-bc27-1a883258cdb9,specialty vegetables
1cf06cc7-11e1-414d-9606-428371f0673b,bottled beer
99ad1929-703b-4bd0-833a-f0e133b4d8ff,shopping bags
b6d871df-175e-4d34-9288-08085474b504,bottled water
4c3dacc3-bedb-4d2b-8a93-d905bf581c12,vinegar
6f29ed86-26a8-4151-9ff5-4b1c8d60ccf0,tidbits
d907bc4f-a5b3-4a14-9d68-2474d185a8b1,domestic eggs
da8afa16-20d4-4b18-9b03-20bcf41c54a0,processed cheese
5734b329-59b3-4ad3-8704-5dfe20ec4760,skin care
b5e1cbc6-8965-4c18-965d-861834080d9e,soap
